Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
ITEQ,BlueStar Israel Technology ETF,Equity,"$99,772,470.00",7.67%,"17,073",$46.56,0.56%,No,No,1.15%,4.54%,30.75%,78.57%,N/A,"$4,565,070.00",$0.00,"$4,565,070.00","$25,097,490.00","$68,142,915.00","$70,544,820.00",Technology Equities,2015-11-03,0.75%,N/A,$0.01,2019-09-20,$0.01,0.02%,28.68,0.98,61,61.21%,39%,20%,1099,$44.47,$47.48,$46.32,$46.92,63.75,N/A,N/A,C,N/A,N/A,N/A,N/A,4.23,16.71%,23.18%,31.15,6.33%,7.43%
LBDC,ETRACS 2xLeveraged Long Wells Fargo Business Development Company Index ETN,Equity,"$99,277,860.00",-0.78%,"21,454",$15.02,1.14%,No,2x,1.23%,-1.52%,20.42%,11.49%,N/A,"$62,035,756.53","$7,972,449.39","$55,958,036.53","$86,281,496.53","$75,342,315.53","$67,057,635.53",Leveraged Equities,2015-10-08,0.85%,N/A,$1.63,2019-10-10,$0.55,10.87%,0.00,1.60,20,66.85%,39%,20%,1099,$14.64,$15.26,$14.88,$15.11,53.30,N/A,C+,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLOK,Amplify Transformational Data Sharing ETF,Equity,"$98,482,530.00",3.47%,"23,484",$19.40,0.78%,No,No,0.94%,0.67%,17.83%,N/A,N/A,"-$2,866,740.00",$0.00,"-$983,550.00","-$22,899,855.00","$54,383,165.00","$54,383,165.00",Large Cap Blend Equities,2018-01-17,0.70%,N/A,$0.39,2019-12-30,$0.39,2.03%,18.71,1.18,57,34.49%,39%,20%,1099,$18.87,$19.80,$19.32,$19.44,57.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.13,36.54%,41.59%,19.94,0.00%,1.70%
SLVP,iShares MSCI Global Silver Miners ETF,Equity,"$95,975,880.00",-8.99%,"81,479",$10.22,0.59%,No,No,-2.48%,-3.77%,14.82%,-16.32%,11.20%,"-$1,062,664.00",$0.00,"-$1,062,664.00","$28,730,704.00","$39,743,870.00","$85,574,102.00",Materials,2012-01-31,0.39%,Fidelity,$0.23,2019-12-16,$0.19,2.23%,29.96,0.27,34,69.81%,35%,15%,1099,$10.22,$10.80,N/A,N/A,45.22,B+,B,A,C+,B-,A-,B,3.83,4.17%,17.43%,321.84,0.00%,0.00%
RTH,VanEck Vectors Retail ETF,Equity,"$88,747,476.00",2.38%,"13,373",$122.97,1.01%,No,No,2.55%,2.07%,22.92%,66.82%,78.92%,"-$18,029,033.50","-$11,977,190.00","-$18,029,033.50","-$29,838,507.00","-$11,926,369.50","-$156,416,455.00",Consumer Discretionary Equities,2011-12-20,0.35%,N/A,$1.09,2019-12-23,$1.09,0.90%,25.62,0.94,26,72.40%,35%,15%,1099,$119.03,$122.64,$122.32,$123.43,63.32,B+,A-,A-,B-,A,A,C,6.09,73.95%,66.81%,19.72,19.57%,0.41%
MLPQ,ETRACS 2xMonthly Leveraged Alerian MLP Infrastructure Index ETN,Equity,"$85,754,320.00",-11.32%,"151,408",$18.41,3.02%,No,2x,0.16%,-16.51%,-27.80%,-56.34%,N/A,"$8,554,640.00","$5,426,640.00","-$111,360.00","$40,110,904.00","$94,297,669.00","$94,297,669.00",Leveraged Equities,2016-02-09,0.85%,N/A,$3.06,2019-10-10,$1.02,16.62%,0.00,1.78,20,75.78%,39%,20%,1099,$16.65,$22.96,$18.09,$18.72,41.58,N/A,N/A,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MLPC,Miller/Howard Fundamental MLP ETN,Equity,"$85,575,000.00",-1.21%,"19,619",$12.23,0.33%,No,No,-0.24%,-3.52%,-7.02%,-21.85%,-36.15%,$0.00,$0.00,$0.00,$0.00,$0.00,"$24,580,000.00",MLPs,2013-09-26,0.95%,N/A,$0.79,2019-09-30,$0.25,6.49%,0.00,1.16,18,40.00%,35%,15%,1099,$11.78,$13.11,$12.23,$12.23,47.57,N/A,N/A,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FCG,First Trust ISE-Revere Natural Gas Index Fund,Equity,"$85,041,730.00",-17.66%,"503,552",$9.93,5.30%,No,No,1.74%,-17.04%,-39.75%,-60.45%,-80.04%,"$5,311,946.50",$0.00,"$8,352,149.00","$29,377,063.00","-$40,051,682.50","$74,664,006.23",Energy Equities,2007-05-11,0.60%,N/A,$0.35,2019-12-13,$0.12,3.68%,6.31,1.57,34,45.93%,35%,15%,1099,$8.86,$12.51,$9.69,$10.09,39.26,C+,A,B-,C+,C,A-,C,3.0,3.53%,8.39%,680.05,0.00%,0.10%
RCD,Invesco S&P 500® Equal Weight Consumer Discretionary ETF,Equity,"$83,278,072.00",-0.31%,"10,721",$110.89,1.57%,No,No,1.13%,-0.10%,12.31%,29.70%,35.85%,"-$21,645,698.00","-$16,061,551.50","-$16,061,551.50","-$5,619,953.00","-$11,548,097.50","-$72,197,484.00",Consumer Discretionary Equities,2006-11-07,0.40%,Charles Schwab,$1.76,2019-12-23,$0.50,1.62%,14.09,1.08,65,18.03%,35%,15%,1099,$107.50,$113.55,$110.12,$111.36,53.48,B+,B-,A-,A-,A-,B+,B,4.85,40.34%,36.10%,73.85,7.70%,1.76%
ESPO,VanEck Vectors Video Gaming and eSports ETF,Equity,"$82,083,373.00",5.56%,"28,787",$40.22,0.07%,No,No,1.87%,2.64%,34.32%,N/A,N/A,"$21,696,386.00","$1,948,771.50","$17,819,595.00","$61,575,867.50","$67,165,145.50","$67,165,145.50",Large Cap Growth Equities,2018-10-16,0.55%,N/A,$0.08,2019-12-23,$0.08,0.21%,25.59,0.75,26,61.32%,39%,20%,1099,$38.67,$40.81,$39.99,$40.61,60.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.1,47.06%,41.04%,17.05,3.31%,2.89%
GAMR,ETFMG Video Game Tech ETF,Equity,"$81,270,000.00",4.61%,"13,606",$46.70,0.47%,No,No,1.44%,2.93%,10.42%,50.49%,N/A,"-$2,288,245.00",$0.00,"-$2,288,245.00","-$21,585,320.00","$78,118,985.00","$82,785,305.00",Global Equities,2016-03-09,0.75%,N/A,$0.53,2019-09-20,$0.13,1.17%,18.27,0.95,88,27.98%,39%,20%,1099,$44.72,$47.64,$46.50,$46.92,59.80,N/A,N/A,C+,N/A,N/A,N/A,N/A,4.66,27.76%,32.98%,18.59,3.16%,1.10%
NAIL,Direxion Daily Homebuilders & Supplies Bull 3X Shares,Equity,"$80,261,759.00",31.39%,"78,821",$89.36,7.52%,No,3x,0.18%,25.05%,155.85%,208.01%,N/A,"$6,504,763.50","$4,455,608.00","$9,907,961.50","$4,913,308.50","$71,498,430.00","$71,498,430.00",Leveraged Equities,2015-08-19,0.99%,N/A,$0.12,2019-09-24,$0.02,0.14%,14.99,3.71,46,66.37%,35%,15%,1099,$69.64,$95.37,$84.98,$91.56,62.56,N/A,C+,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FXN,First Trust Energy AlphaDEX Fund,Equity,"$79,376,184.00",-13.34%,"110,429",$9.16,4.93%,No,No,1.06%,-12.51%,-29.34%,-41.47%,-53.91%,"-$3,672,965.00","-$907,000.00","-$907,000.00","-$82,049,017.50","-$1,211,746,363.00","$77,778,722.14",Energy Equities,2007-05-08,0.65%,N/A,$0.16,2019-12-13,$0.04,1.78%,9.61,1.54,36,46.17%,35%,15%,1099,$8.42,$10.96,$8.95,$9.29,40.34,B-,A-,C,B+,B-,B-,B+,3.49,9.41%,13.37%,500.21,0.00%,0.27%
COPX,Global X Copper Miners ETF,Equity,"$78,611,478.00",-8.56%,"95,140",$18.58,1.75%,No,No,2.54%,-7.15%,-8.06%,-19.82%,0.59%,"$2,041,186.00",$0.00,"$2,041,186.00","$15,590,295.50","$51,947,108.00","$72,556,291.94",Materials,2010-04-19,0.65%,2 Platforms,$0.28,2019-12-30,$0.06,1.53%,13.63,1.55,28,50.99%,35%,15%,1099,$17.07,$21.23,$18.52,$18.66,45.96,B,B+,B,B,C+,A,B-,3.33,16.18%,11.56%,627.07,0.00%,0.00%
IRBO,iShares Robotics and Artificial Intelligence ETF,Equity,"$78,177,820.00",4.20%,"25,402",$28.05,0.11%,No,No,1.14%,1.34%,21.44%,N/A,N/A,"$16,516,946.00","$11,031,890.00","$11,031,890.00","$45,624,470.00","$58,479,472.00","$58,479,472.00",Global Equities,2018-06-26,0.47%,N/A,$0.19,2019-12-16,$0.07,0.66%,17.98,1.44,104,11.73%,39%,20%,1099,$27.15,$28.91,$27.89,$28.26,57.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.43,22.38%,26.77%,34.48,2.09%,2.45%
HAP,VanEck Vectors Natural Resources ETF,Equity,"$74,580,786.00",-4.57%,"17,949",$35.47,1.90%,No,No,1.09%,-4.05%,3.42%,13.12%,17.71%,"$7,645,868.00",$0.00,"-$3,521,611.00","$2,613,830.50","-$29,684,231.00","-$16,288,130.50",Large Cap Blend Equities,2008-08-29,0.50%,N/A,$1.00,2019-12-23,$1.00,2.87%,14.97,0.93,300,31.12%,35%,15%,1099,$34.08,$38.00,$35.41,$35.52,45.43,A+,B+,A-,A-,A-,A-,A+,5.44,52.94%,48.42%,544.99,6.61%,7.19%
XITK,SPDR FactSet Innovative Technology ETF,Equity,"$72,914,838.00",7.36%,"5,410",$121.47,-2.14%,No,No,0.44%,1.44%,23.78%,100.76%,N/A,"$7,260,027.30",$0.00,"$6,083,255.20","-$4,378,792.50","$44,340,916.00","$53,610,895.50",All Cap Equities,2016-01-13,0.45%,N/A,$0.16,2019-12-23,$0.16,0.13%,30.35,1.21,100,12.22%,39%,20%,1099,$118.29,$124.75,$119.88,$124.44,57.68,N/A,N/A,B+,N/A,N/A,N/A,N/A,3.98,13.60%,19.47%,19.79,0.00%,2.05%
BDCS,UBS E-TRACS Wells Fargo Business Development Company ETN,Equity,"$72,259,185.00",-0.64%,"20,219",$20.31,0.59%,No,No,0.69%,-1.00%,10.59%,9.43%,31.31%,"-$16,394,791.00",$0.00,"-$16,394,791.00","-$12,431,896.00","-$1,787,697.50","$18,545,990.00",Financials Equities,2011-04-27,0.85%,N/A,$1.26,2019-10-10,$0.41,6.20%,0.00,0.74,20,66.85%,35%,15%,1099,$20.01,$20.47,$20.26,$20.35,52.45,B+,B+,C,C+,A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VMOT,Alpha Architect Value Momentum Trend ETF,Equity,"$72,081,915.00",1.28%,"13,567",$25.25,0.80%,No,No,0.81%,0.36%,2.37%,N/A,N/A,"-$6,290,020.00","-$1,221,405.00","-$5,038,195.00","-$29,181,565.00","$82,168,450.00","$82,168,450.00",Global Equities,2017-05-03,2.36%,N/A,$0.44,2019-12-30,$0.36,1.74%,14.06,0.74,5,100.00%,39%,20%,1099,$24.55,$25.89,$25.21,$25.28,54.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IEZ,iShares U.S. Oil Equipment & Services ETF,Equity,"$71,784,103.00",-12.84%,"93,479",$17.72,3.99%,No,No,4.79%,-10.82%,-28.69%,-58.92%,-59.19%,"-$12,475,737.50",$0.00,"-$9,399,356.00","-$66,474,052.50","-$13,907,797.50","-$55,870,793.00",Energy Equities,2006-05-05,0.42%,N/A,$0.46,2019-12-16,$0.12,2.71%,18.87,1.76,32,73.22%,35%,15%,1099,$15.99,$20.78,$17.43,$17.91,43.32,B+,B+,B,A-,B,B,B+,4.35,21.76%,25.15%,121.03,0.00%,0.16%
PBJ,Invesco Dynamic Food & Beverage ETF,Equity,"$68,372,092.00",-3.26%,"6,641",$33.32,0.63%,No,No,0.02%,-1.34%,6.23%,4.16%,15.56%,"-$1,719,041.00","$1,660,109.00","-$1,719,041.00","-$3,156,339.00","-$74,390,002.00","-$293,452,644.00",Consumer Staples Equities,2005-06-23,0.63%,N/A,$0.42,2019-12-23,$0.12,1.26%,25.98,0.60,31,47.37%,35%,15%,1099,$33.08,$34.46,$33.18,$33.42,42.07,B+,A-,C+,A,B,B-,B-,4.53,43.42%,30.88%,84.23,7.30%,7.60%
DFEN,Direxion Daily Aerospace & Defense Bull 3X Shares,Equity,"$67,257,834.00",16.92%,"52,208",$67.30,4.89%,No,3x,3.14%,5.98%,47.94%,N/A,N/A,"-$3,156,018.50",$0.00,"-$3,268,622.50","-$20,234,588.00","$30,102,174.50","$30,102,174.50",Leveraged Equities,2017-05-03,0.98%,N/A,$0.29,2019-12-23,$0.02,0.45%,26.44,3.27,34,72.00%,39%,20%,1099,$61.78,$66.48,$65.45,$68.23,58.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CWEB,Direxion Daily CSI China Internet Index Bull 2x Shares,Equity,"$66,419,255.00",7.48%,"120,505",$30.19,-2.30%,No,2x,4.10%,-6.33%,15.06%,30.05%,N/A,"$4,311,629.50","-$2,884,727.00","$5,715,080.50","-$2,154,431.00","$93,855,621.50","$93,855,621.50",Leveraged Equities,2016-11-02,1.25%,N/A,$0.18,2019-12-23,$0.10,0.58%,19.84,3.05,2,100.00%,39%,20%,1099,$25.99,$36.33,$29.26,$31.67,52.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLCN,Reality Shares Nasdaq NexGen Economy ETF,Equity,"$66,135,145.00",4.23%,"10,883",$26.66,0.53%,No,No,2.07%,1.50%,24.62%,N/A,N/A,"-$660,609.75",$0.00,"-$660,609.75","-$24,287,440.25","$56,220,139.75","$56,220,139.75",Large Cap Blend Equities,2018-01-17,0.68%,N/A,$0.37,2019-12-26,$0.08,1.40%,19.02,1.15,67,20.88%,39%,20%,1099,$25.76,$27.08,$26.55,$26.81,60.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.19,38.53%,42.96%,20.9,2.94%,2.75%
ROOF,IQ US Real Estate Small Cap ETF,Real Estate,"$65,707,664.00",2.33%,"7,667",$26.30,0.80%,No,No,0.71%,3.23%,11.45%,15.39%,24.29%,"-$1,270,355.00",$0.00,$0.00,"-$10,183,436.50","-$18,320,682.50","-$9,739,896.50",Real Estate,2011-06-14,0.70%,N/A,$1.46,2019-12-30,$0.48,5.58%,23.80,0.78,78,27.63%,35%,15%,1099,$25.39,$26.54,$26.21,$26.36,58.60,A-,B,C+,A,B-,A,B+,1.43,2.94%,1.10%,65.63,0.00%,5.44%
AIRR,First Trust RBA American Industrial Renaissance ETF,Equity,"$64,699,594.00",1.31%,"9,903",$29.38,2.16%,No,No,3.21%,1.50%,20.54%,21.49%,71.80%,"-$4,328,188.00","-$1,426,129.00","-$2,872,699.00","-$67,223,162.00","-$131,542,320.00","-$60,072,468.77",Building & Construction ,2014-03-10,0.70%,N/A,$0.06,2019-12-13,$0.05,0.20%,19.38,1.38,57,30.60%,35%,15%,1099,$28.11,$29.54,$29.13,$29.52,57.58,N/A,N/A,C+,N/A,N/A,N/A,N/A,4.72,32.29%,34.02%,167.79,3.39%,8.56%
PFI,Invesco DWA Financial Momentum ETF,Equity,"$64,065,824.00",6.71%,"22,813",$41.26,0.07%,No,No,1.56%,6.48%,30.94%,36.80%,40.30%,"-$3,942,833.50",$0.00,"-$2,000,766.00","$26,108,936.00","-$54,253,893.00","$7,605,585.00",All Cap Equities,2006-10-12,0.60%,N/A,$0.36,2019-12-23,$0.11,0.86%,25.54,0.85,47,34.80%,35%,15%,1099,$38.71,$41.39,$41.19,$41.32,68.24,C,C+,C+,B,A-,C+,B-,4.59,43.61%,31.89%,45.55,0.00%,1.32%
PBD,Invesco Global Clean Energy ETF,Equity,"$63,970,087.00",9.00%,"17,787",$15.59,0.78%,No,No,3.36%,7.15%,34.29%,52.74%,44.20%,"$3,059,974.00",$0.00,"$3,059,974.00","$47,688.50","-$9,568,680.00","-$12,424,322.50",Alternative Energy Equities,2007-06-13,0.75%,N/A,$0.26,2019-12-23,$0.12,1.75%,248.00,1.10,92,14.82%,35%,15%,1099,$14.52,$15.66,$15.53,$15.63,70.57,B+,A-,C,A-,B+,B+,A+,6.16,77.06%,68.90%,274.19,0.00%,40.81%
GHII,Invesco S&P High Income Infrastructure ETF,Equity,"$63,595,202.00",0.77%,"8,875",$28.85,0.70%,No,No,0.58%,1.53%,16.50%,24.05%,N/A,"-$1,440,456.50","-$1,440,456.50","-$1,440,456.50","$1,201,120.50","$32,126,655.50","$54,905,398.50",Global Equities,2015-02-11,0.45%,N/A,$1.34,2019-12-23,$0.53,4.67%,22.49,0.69,51,37.10%,35%,15%,1099,$28.24,$29.39,$28.80,$28.91,57.76,N/A,N/A,B+,N/A,N/A,N/A,N/A,7.63,95.95%,93.30%,1243.18,6.44%,11.60%
ENFR,Alerian Energy Infrastructure ETF,Equity,"$63,186,084.00",-1.73%,"29,173",$20.43,1.34%,No,No,0.57%,-2.28%,1.12%,-6.65%,-10.13%,"$6,176,496.50",$0.00,"$6,176,496.50","$7,770,255.50","$44,905,795.50","$53,339,004.66",Energy Equities,2013-10-31,0.65%,Charles Schwab,$1.21,2019-11-14,$0.35,6.00%,13.99,1.02,36,65.72%,35%,15%,1099,$19.83,$21.55,$20.36,$20.50,49.74,N/A,N/A,A,N/A,N/A,N/A,N/A,4.37,40.56%,25.59%,605.89,8.72%,0.18%
DIG,ProShares Ultra Oil & Gas,Equity,"$62,829,941.00",-17.44%,"107,241",$21.12,7.54%,No,2x,0.38%,-16.32%,-27.57%,-45.47%,-56.34%,"$2,648,710.00","$3,910,202.00","$2,648,710.00","-$15,127,431.50","-$55,568,501.50","-$42,953,516.50",Leveraged Equities,2007-01-30,0.95%,N/A,$0.70,2019-12-24,$0.18,3.57%,15.20,2.43,50,72.89%,35%,15%,1099,$18.93,$27.14,$20.47,$21.51,38.78,B,A-,C,C,B,N/A,N/A,5.68,53.06%,54.48%,481.95,0.00%,0.50%
IGN,iShares North American Tech-Multimedia Networking ETF,Equity,"$62,812,563.00",-1.17%,"22,619",$54.58,-0.02%,No,No,-0.16%,-1.81%,6.51%,23.47%,58.51%,"-$11,106,494.00",$0.00,"-$5,564,197.00","$15,968,773.00","-$13,524,208.50","-$100,034,160.50",Communications Equities,2001-07-10,0.46%,N/A,$0.23,2019-12-16,$0.06,0.42%,26.73,1.16,23,66.53%,35%,15%,1099,$53.54,$57.86,N/A,N/A,47.05,B,B+,B+,B+,B,A,C,4.51,42.31%,30.35%,18.56,6.33%,3.35%
SLX,VanEck Vectors Steel ETF,Equity,"$62,010,637.00",-6.02%,"18,757",$35.44,1.69%,No,No,2.75%,-5.49%,-6.89%,-3.06%,29.09%,$0.00,$0.00,$0.00,"$3,548,290.50","-$126,624,006.00","-$33,404,781.50",Materials,2006-10-16,0.56%,N/A,$1.04,2019-12-30,$0.07,2.94%,8.25,1.50,27,64.72%,35%,15%,1099,$33.28,$38.96,$35.28,$35.52,46.34,B+,B,B+,B+,B,A,C+,2.42,10.29%,4.91%,1167.76,10.75%,2.87%
BTEC,Principal Healthcare Innovators Index ETF,Equity,"$61,563,138.00",3.02%,"2,521",$39.70,1.40%,No,No,3.62%,2.48%,19.84%,57.61%,N/A,$0.00,$0.00,$0.00,"-$3,354,974.50","$38,182,926.50","$44,416,134.00",Health & Biotech Equities,2016-08-19,0.42%,N/A,$0.00,N/A,N/A,0.00%,15.69,1.56,185,28.01%,39%,20%,1099,$37.50,$40.12,$39.61,$39.88,60.32,N/A,N/A,B+,N/A,N/A,N/A,N/A,2.73,16.98%,6.44%,27.73,0.23%,16.41%
KBWR,Invesco KBW Regional Banking ETF,Equity,"$61,057,341.00",-1.68%,"4,060",$53.06,2.18%,No,No,3.55%,-0.57%,5.64%,1.41%,55.49%,"-$7,810,511.00","-$5,124,134.50","-$5,124,134.50","-$38,045,156.00","-$141,006,666.50","$14,275,604.00",Financials Equities,2011-11-01,0.35%,N/A,$1.32,2019-12-23,$0.42,2.53%,11.78,1.26,51,29.40%,35%,15%,1099,$50.84,$54.14,$52.63,$53.27,53.32,B-,B,A-,C+,B+,C+,B,4.16,27.31%,21.93%,8.55,0.00%,1.25%
ISRA,VanEck Vectors Israel ETF,Equity,"$60,618,558.00",5.01%,"2,697",$36.79,1.04%,No,No,1.83%,4.12%,17.60%,37.01%,35.24%,$0.00,$0.00,$0.00,$0.00,"$9,299,240.00","$7,918,791.00",Global Equities,2013-06-25,0.60%,N/A,$0.49,2019-12-23,$0.48,1.33%,18.50,1.00,131,49.96%,35%,15%,1099,$35.17,$37.12,$36.70,$36.96,64.69,B-,B,C+,N/A,A,B-,B-,4.02,4.59%,19.94%,70.4,2.94%,7.57%
FFR,First Trust FTSE EPRA/NAREIT Developed Markets Real Estate Index Fund,Real Estate,"$58,840,273.00",1.77%,"5,835",$49.38,0.10%,No,No,0.22%,2.51%,11.23%,28.37%,26.15%,$0.00,$0.00,$0.00,"$6,938,107.70","-$10,900,516.30","-$63,122,306.09",Global Real Estate,2007-08-30,0.60%,N/A,$2.41,2019-12-13,$1.62,4.88%,19.37,0.54,333,20.48%,35%,15%,1099,$48.12,$49.96,$49.35,$49.44,58.67,B+,B,C+,B,A,B,A,5.04,37.84%,39.84%,88.76,1.59%,17.67%
SGDJ,Sprott Junior Gold Miners ETF,Equity,"$58,317,718.00",-7.15%,"18,421",$31.56,0.64%,No,No,-3.13%,-3.78%,14.75%,-16.89%,N/A,"$1,613,078.50",$0.00,"$1,613,078.50","$4,339,116.50","$38,222,148.00","$76,998,552.04",Materials,2015-03-31,0.57%,N/A,$0.22,2019-12-19,$0.22,0.70%,10.98,-0.06,46,48.91%,35%,15%,1099,$31.63,$33.35,N/A,N/A,46.07,N/A,B-,B+,N/A,C,N/A,N/A,4.38,12.50%,25.65%,543.93,0.00%,0.00%
PSCI,Invesco S&P SmallCap Industrials ETF,Equity,"$58,205,088.00",1.28%,"3,637",$72.69,2.16%,No,No,1.97%,0.50%,16.05%,32.08%,68.15%,$0.00,$0.00,$0.00,"-$22,846,280.50","-$40,376,121.00","-$62,303,607.50",Industrials Equities,2010-04-07,0.29%,N/A,$0.46,2019-12-23,$0.14,0.65%,17.82,1.33,95,23.51%,35%,15%,1099,$69.70,$74.41,$72.12,$73.02,55.05,A-,B+,A,A-,B-,A-,B+,5.31,41.67%,45.56%,165.25,12.28%,4.69%
NURE,Nuveen Short-Term REIT ETF,Real Estate,"$58,151,210.00",1.30%,"12,560",$30.62,0.03%,No,No,0.72%,3.00%,13.49%,36.69%,N/A,"$1,518,215.00",$0.00,"$6,350.00","-$1,623,925.00","$42,949,015.00","$46,730,450.00",Real Estate,2016-12-19,0.35%,N/A,$0.99,2019-12-27,$0.25,3.24%,33.72,0.49,35,51.25%,20%,39%,1099,$29.68,$31.03,N/A,N/A,55.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.97,14.71%,8.14%,102.27,0.00%,1.44%
GOAU,US Global GO GOLD and Precious Metal Miners ETF,Equity,"$56,990,150.00",-7.18%,"69,521",$16.30,-0.18%,No,No,-2.80%,-3.09%,29.56%,N/A,N/A,"$10,309,320.00",$0.00,"$5,079,615.00","$40,761,965.00","$51,378,050.00","$51,378,050.00",Materials,2017-06-28,0.60%,N/A,$0.03,2019-12-23,$0.03,0.16%,25.87,-0.13,28,57.59%,39%,20%,1099,$16.40,$17.24,N/A,N/A,45.05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.16,23.96%,42.44%,382.21,0.00%,0.00%
CHIX,Global X MSCI China Financials ETF,Equity,"$55,325,137.00",-7.89%,"45,248",$15.05,0.74%,No,No,0.67%,-7.89%,-4.45%,25.67%,14.69%,"-$833,293.50",$0.00,"-$833,293.50","$38,751,561.00","$36,895,862.00","-$12,970,638.00",China Equities,2009-12-10,0.65%,2 Platforms,$0.63,2019-12-30,$0.45,4.25%,6.67,1.30,96,56.46%,35%,15%,1099,$14.05,$17.35,$14.94,$15.17,41.79,C,A-,C+,C,C,A-,B-,4.41,40.09%,26.32%,3.07,0.00%,4.33%
DRN,Direxion Daily Real Estate Bull 3x Shares,Real Estate,"$53,617,024.00",7.20%,"43,497",$31.57,0.19%,No,3x,0.73%,11.87%,38.82%,56.50%,40.13%,"-$1,556,037.00",$0.00,"-$1,556,037.00","-$5,012,052.00","-$53,238,970.00","-$113,089,480.50",Leveraged Real Estate,2009-07-16,1.04%,N/A,$0.76,2019-12-12,$0.40,2.42%,31.73,1.67,181,37.43%,35%,15%,1099,$28.27,$33.07,N/A,N/A,57.99,B+,A+,C+,A+,C+,N/A,N/A,4.53,30.61%,30.83%,117.49,0.48%,7.36%
WBIF,WBI Bull|Bear Value 1000 ETF,Equity,"$53,336,032.00",-1.20%,"6,792",$27.48,1.07%,No,No,0.94%,-0.64%,-0.45%,13.11%,17.58%,"-$1,396,785.00",$0.00,"-$1,396,785.00","$15,532,825.42","-$19,735,459.58","-$55,955,659.58",Large Cap Growth Equities,2014-08-25,1.18%,N/A,$0.21,2019-09-17,$0.04,0.78%,18.33,0.69,30,50.47%,35%,15%,1099,$26.78,$28.31,$27.40,$27.52,49.57,C,B,C,N/A,C+,C,N/A,5.68,55.60%,54.54%,41.31,0.23%,2.95%
ZMLP,Direxion Zacks MLP High Income Shares,Equity,"$52,546,812.00",-4.51%,"51,552",$11.44,1.42%,No,No,0.22%,-7.37%,-6.36%,-20.90%,-42.98%,"$1,198,550.00",$0.00,"$1,198,550.00","$12,160,329.00","$13,633,487.00","$67,213,277.00",Energy Equities,2014-01-23,0.65%,Charles Schwab,$1.60,2019-12-23,$0.40,14.15%,9.74,1.19,26,44.28%,35%,15%,1099,$10.95,$12.83,$11.37,$11.53,41.88,N/A,N/A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
WBIE,WBI Bull|Bear Rising Income 1000 ETF,Equity,"$51,825,208.00",0.18%,"6,978",$28.05,1.12%,No,No,0.93%,0.49%,9.84%,25.97%,16.61%,"-$2,811,150.00",$0.00,"-$2,811,150.00","$3,104,515.22","-$16,524,229.78","-$72,089,434.78",Large Cap Growth Equities,2014-08-25,1.13%,N/A,$0.17,2019-09-17,$0.03,0.62%,19.91,0.72,35,43.54%,35%,15%,1099,$27.40,$28.53,$27.94,$28.11,53.13,B-,B-,C,C,A+,B,C,4.95,18.00%,38.04%,48.99,1.81%,5.41%
PYZ,Invesco DWA Basic Materials Momentum ETF,Equity,"$51,621,333.00",-3.57%,"2,122",$60.70,2.33%,No,No,2.85%,-0.38%,3.90%,2.57%,20.79%,"-$6,292,963.00",$0.00,$0.00,"-$20,560,667.50","-$51,348,627.00","-$57,881,967.00",Materials,2006-10-12,0.60%,N/A,$0.87,2019-12-23,$0.27,1.46%,18.05,1.40,51,34.72%,35%,15%,1099,$57.58,$62.44,$60.39,$60.85,52.12,B,B+,B-,A,A-,B-,B+,3.76,20.59%,16.48%,626.5,3.19%,4.71%
