t,t,AAPL,ACN,ADBE,ADI,ADP,ADS,ADSK,AKAM,AMAT,AMD,ANET,ANSS,APH,AVGO,BR,CDNS,CDW,CRM,CSCO,CTSH,CTXS,DXC,FFIV,FIS,FISV,FLIR,FLT,FTNT,GLW,GPN,HPE,HPQ,IBM,INTC,INTU,IPGP,IT,JKHY,JNPR,KEYS,KLAC,LDOS,LRCX,MA,MCHP,MSI,MU,MXIM,NLOK,NOW,NTAP,NVDA,ORCL,PAYC,PAYX,PYPL,QCOM,QRVO,SNPS,STX,SWKS,TEL,TXN,V,VRSN,WDC,WU,XLK,XLNX,XRX,ZBRA
14,4,270.91620548084285,166.96186702127667,317.69831171875023,101.35075542168678,150.83928110882974,67.06643076923078,160.8825878787878,84.57022156862746,53.78371302428252,44.4062502816902,182.46225625000022,223.76824761904766,93.37185483870964,255.59517619047605,93.62254347826088,62.512460714285716,104.2791347826087,154.73822546296327,37.6827280000002,54.35127662835246,113.78654354838713,17.073119444444426,115.9425467741935,131.5844715231789,100.56909220183488,36.76797105263159,230.8347626016262,96.4589013333334,23.748425555555464,167.71456489361697,11.347447257383962,19.772009602648993,119.2802270788915,51.94294576074364,264.67210430107514,115.77229230769233,112.12023566433554,153.531209375,20.407576923076967,89.782418556701,146.12249680851065,98.42362459016394,277.6573701149424,273.1584577405853,81.23263533568905,166.57117407407407,47.54941116504835,51.65956399999999,17.635521551724143,301.3412397058825,41.71773473684207,246.99760879864542,45.93544498327756,237.79276378600827,72.80552476190478,104.06891944922573,74.33189087759816,89.91859117647051,129.93884673913047,46.509606944444435,91.35202199999999,74.32046874999997,108.04459132420095,174.58285439560453,182.32491111111113,50.19681818181816,20.925651779935272,84.03316639344254,76.53174956521741,29.43678214285713,189.20848714285717
14,5,270.3146138117811,166.97850472727276,318.03030031746016,101.00683739376764,150.6542535545024,67.02218541666669,160.4572800000001,84.58861679389308,53.68392474489798,44.392689639453,182.567559322034,223.0642910714287,93.37185483870964,255.154509139785,93.744259375,62.55595980392158,104.07592857142853,154.45625197132608,37.708114954051936,54.18971794871808,113.69498064516128,17.168092857142852,116.09576923076919,131.6049774774775,100.32999480519497,36.79313260869563,230.8984027972029,96.1048892307692,23.796562944162556,167.33729055555557,11.305408183632784,19.701486575342397,119.45184268292682,51.875974348159836,264.4603865853659,115.75765294117647,111.61007088607593,152.94502,20.407688115942033,89.48746875000003,145.71269728915655,98.33941666666664,276.2221101265825,273.1811859788357,81.30820673076931,166.42142857142855,47.43151870860916,51.61153846153846,17.565851538461512,300.1588201754382,41.46111788617886,246.43794035656398,45.929443926788615,236.60045380434755,72.66176260162598,103.95590875420885,73.84370810810816,89.99169230769229,130.00504086021505,46.43809792746115,91.09928620689652,74.32289999999999,107.86884166666664,174.34912947214065,181.9266666666666,49.94689614512469,20.925651779935272,83.85838647959177,76.46689197860957,29.35916976744187,188.7711184210526
14,6,272.73221607311626,167.9040132352942,319.1676360946748,101.30256896551731,151.72356250000004,67.31977500000002,161.3567727272728,84.87093333333333,53.94421185983829,44.88329675977667,183.01861071428576,223.64619277108423,89.90683673469391,256.3797357142857,94.1406,62.94699358974361,104.40068367346944,155.46718406779664,37.899494214372794,54.36385794701994,114.02561428571421,17.339876250000014,116.3367210526316,132.0586160220994,100.86090000000002,36.76619259259258,232.2082303370785,96.49677572254333,23.855409638554264,168.04984758620697,11.35496388888889,19.761342316784887,119.88992740046832,51.98958616587341,265.61153690476203,115.80858571428573,112.15066376811598,153.7061076923076,20.43809062499998,89.47429254658384,145.42443275862075,98.73551874999998,276.4361824175828,273.951542462312,81.62698376811596,166.68444444444447,47.790154766355194,51.846012307692305,17.63765151515151,301.03129392523385,41.46246987951807,248.47889284649733,46.211250678732995,238.82537117647072,72.89430263157895,104.57696315789481,74.34429025069676,90.54037000000001,130.345145652174,46.49586827956989,92.03979704142007,74.62091739130436,108.23036538461544,175.23982844574735,182.45228125,49.98078149466182,20.925651779935272,84.3993734317343,76.79494679802947,29.486543209876526,189.71857142857144
14,7,273.62904603921515,168.69707823129264,319.72676117021285,101.66137329842933,152.0582814814814,67.37218235294118,161.59817499999997,85.16818974358976,54.050851644736824,44.9601565700185,183.51111355932198,224.68035333333333,89.40634868421054,256.63800989010974,94.25428571428571,62.96672242990649,104.67344827586206,155.54334985835658,37.97394325878621,54.52674326530603,114.26287121212124,17.333358771929806,116.46950999999999,132.28932340425527,101.15920057142856,36.6506896551724,232.7833022471909,96.72228956521732,23.850579511278177,168.2821186274509,11.388435825545153,19.773259907526867,120.21834200000015,51.91082698602836,266.42124086956517,116.00337555555554,112.79538253968259,153.94249999999985,20.465751079136698,88.94647037037043,145.59726846846863,99.23870000000001,276.1575438524593,274.57787165186926,81.6387896907217,167.14334691358027,47.73468819362457,51.929473684210535,17.709127516778537,301.60801586538514,41.71726705882356,248.22171013133186,46.28876277915633,241.8346671232877,73.00663493975904,104.93350142348751,74.43511100917426,90.80273636363637,130.58222954545457,46.65977215189871,92.56165058823528,74.67617272727264,108.42769965517252,175.18985654911785,182.9994916666667,50.07844271844658,21.01733276353281,84.61022771855005,76.82956882352941,29.544814814814814,189.70272653061224
14,8,274.3491258259324,169.56775555555566,320.7079252830189,101.74408349514559,152.55776852791863,67.37837333333337,162.57405483870954,85.35204444444446,54.1339264044944,45.11897249560641,183.98257142857142,225.35422238805955,89.05143631578929,257.18551500000007,94.40101666666665,63.05368484848486,104.96542499999998,156.1520650793648,38.00699257294393,54.65372766798429,114.57954318181822,17.301609900990105,116.50955357142854,132.803316,101.57064375000002,36.64114062500001,233.3854380952381,96.75383999999997,23.833155508474604,168.5418590909092,11.424448081841437,19.75456271186438,120.58621396011391,51.95888207547136,267.62662967032975,116.40176363636367,113.27750188679244,154.19928823529418,20.484571296296302,89.08902191780822,146.0357771428571,99.66382500000002,276.9743605095542,276.4582287305118,81.71508473684207,167.40974848484848,47.75222704545472,52.01604651162794,17.78194692307689,303.3941432835819,41.7903109375,249.23819021479744,46.44788632478647,243.87918690476187,73.22547714285714,105.38396157760816,74.51880264900646,90.8600323529412,130.84026993006995,46.76952903225808,92.58498720000016,74.65436315789471,108.60171404494378,176.59852558962237,183.110825,50.107247841726554,21.010949490835102,84.8601533596838,76.95150827586201,29.553311538461553,189.49946000000008
14,9,275.38767076244744,170.20638975903623,321.58990138888913,101.75560533333338,152.47306219512186,67.24111111111111,162.69433095238094,85.39048666666677,54.086643642611655,45.25896732418506,184.78393593750002,225.9016735294118,88.6046,257.3045209090908,94.55193333333334,63.08790483870969,104.91281025641028,156.07523064066808,37.994463791468874,54.67599251336893,114.4543921052631,17.3039813186813,116.54366595744682,132.9514937984496,101.6866518072288,36.6840740740741,232.9986178861794,96.69629159663859,23.86570437158466,168.64626162162156,11.461347258485592,19.71553017543858,120.84420000000021,51.94869714285693,267.82641818181827,117.01567142857142,113.37921351351348,154.42145416666665,20.476047058823536,89.0542704,145.94954468085086,99.65324200000005,277.27173263636394,278.02927901907367,81.65937081545059,167.7774333333333,47.754276744186,52.022900000000014,17.737935433070874,304.321920879121,41.8672836065574,249.75070239651407,46.592595297029625,245.7721840909091,73.18521749999996,105.98371425781268,74.55700895522385,91.02633777777775,131.03290714285714,46.85275642458105,92.77231292134829,74.63404705882355,108.542845,177.43998815331182,183.5997619047619,50.18550371621607,21.01899703947379,85.08460159362551,76.78396712962962,29.537424242424226,189.58759999999998
14,10,276.34484248827084,170.06509558823527,321.303806508876,101.7361145,152.6098224066389,67.06830217391304,162.55848612099646,85.30258924731181,54.10758006872848,45.177846517027724,185.1550384615384,225.56753086419715,88.69871000000003,256.9985692982458,94.48781666666666,63.06452916666673,105.05930000000002,155.50877969762433,38.01329589993058,54.61771777777782,114.49255061728392,17.22824666666668,116.49047692307691,132.63488360655754,101.62649453125002,36.81732586206896,232.72645906040285,96.75789886363637,23.913599999999978,168.67338677042798,11.480795602836828,19.692196271929763,120.77697539682545,51.857103496208694,267.22398705882364,116.63308970588236,113.57408415841586,154.49470579710143,20.493103448275882,89.04750128205133,145.45199534883716,99.5152866666667,277.5758537499999,278.2378601049866,81.59260368663594,168.1099823529412,47.926925729442964,52.024213253011986,17.79953030303028,304.13970445859854,41.870604268292695,251.0920383693038,46.7256851327434,249.822310687023,73.14736363636366,106.13623140794259,74.55496494565213,91.0847696969697,131.0198674698795,46.805453846153874,92.6770448598131,74.68804634146339,108.39905614035082,178.03597762237723,183.52380000000002,50.300397727272774,21.00595500000001,85.13095379746832,76.7628970212766,29.471380263157926,189.105421875
14,11,274.73210579439245,169.45946614173232,320.46269388185755,101.49501351351348,151.9888246153846,66.9024827586207,162.36211111111118,84.97220975609757,53.97458499999994,44.88179004559265,185.34732835820887,225.0783026666667,88.61264227642269,256.5578537974683,94.42036428571429,63.038701107011065,104.56165833333334,154.70649409499242,37.940992009309646,54.39859453125,114.05008936170205,17.2209036585366,116.54759999999999,131.7963712418301,100.93272950191567,36.909372527472584,232.83843064516137,96.62267984496116,23.948702857142823,167.38476019417473,11.48169839999987,19.592229299363176,120.3721035639413,51.82489626923101,266.2955985074629,116.51046363636364,113.75669999999998,153.9954814814815,20.496558139534848,88.94614658119661,145.038089944134,99.07613076923074,277.3422076923077,276.0637909883719,81.61414832535878,167.71198113207558,47.88193233830828,52.07928571428569,17.767043103448266,303.999621768706,41.78838900523566,249.93612939189217,46.73025775764427,252.8792594202899,72.84965981308413,106.37691764018722,74.3920257692307,91.03117916666667,130.57730116959078,46.68996811594198,92.50936101694916,74.48332968750003,108.39474680851067,177.32312756813081,183.12065,50.0227918566775,20.99671978021976,84.8119191986646,76.81446597633129,29.437500000000036,188.6133783783784
14,12,275.00711682793485,169.286453409091,320.7903256038646,101.34876585365846,151.90059527559066,66.4453125,162.6128640625001,84.67958333333333,53.95132234042549,44.849378827037874,185.47054558823532,225.35777777777778,88.455641111111,256.6147205882353,94.520225,63.00797000000001,104.46061538461535,155.24845774058582,37.89077442307695,54.4030897727273,114.12933679245286,17.189401234567914,116.36274489795922,132.29282873134315,100.5938323232323,36.76081914893617,232.68242916666654,96.52483716814159,23.80421032110107,167.43573243243245,11.407323793103465,19.61158000000003,120.35390555555556,51.83773612004294,266.4212157142858,116.46973333333335,113.84012500000003,153.0575,20.43892195121954,88.65095876288662,144.5849034246575,99.18392653061227,277.1313123809525,275.0488900221734,81.41110080645157,167.46476000000007,47.70571755555554,51.9519491803279,17.746761111111113,304.17178318965557,41.71217213114753,249.8171235483869,46.72355657534236,253.4740452380953,72.81883086419755,106.44922211055285,74.32703458646614,90.88874848484843,130.54809622641505,46.613031147540966,92.1737857798165,74.33164736842106,108.32631896103874,176.2045167146973,183.13428,50.071825000000004,21.005016964285755,84.77685929203544,76.65881190476196,29.33946874999998,188.3895181818182
14,13,275.2408306085686,169.1888375796178,320.32220136986297,101.33023026315789,151.8944418918919,66.4849242424243,162.46783119266053,84.7353106382979,53.945945819398055,44.6865624380575,184.95594333333335,225.1405333333333,88.07001000000005,256.69616863905304,94.3825,62.92586923076923,104.28292100000007,155.48451361256534,37.896328556375096,54.40809740259739,114.36557543859654,17.182785000000006,116.29602500000003,132.3552677083334,100.77156210045656,36.71857826086959,232.7491911764707,96.60027987012991,23.72358441860453,167.49955210084025,11.396232394366223,19.591017142857204,120.49634864864858,51.866287662026195,265.85817999999995,117.04468749999998,113.9104647619047,153.61316,20.420421686747023,88.27327193973667,144.6430371428571,99.36922799999998,276.8319967741937,275.0715636734693,81.47798922155685,167.73409666666666,47.579892289719325,51.83876805555556,17.75631296296296,304.14716021505376,41.73543119999996,249.682879233871,46.532937336244395,252.90283513513518,72.98678639455773,106.14973544303822,74.23973262599476,90.68092499999999,130.59805,46.56839547738695,92.03081203703708,74.15872467532473,108.41048624999996,176.65636305170256,183.12233333333342,49.95294572271375,21.04061225490198,84.73745962910141,76.59282575757581,29.25587692307692,187.94048014705874
14,14,275.28999190306877,169.29127768595052,320.4770610894941,101.2241835294118,151.84575181818195,66.40492857142858,162.10124382022454,84.5618,53.84305294117637,44.607023123732304,184.66599999999994,225.02294,88.09514750000004,256.3735218749999,94.1654272727273,62.73941388888885,104.21110476190478,155.3010535580524,37.84428761238768,54.40114299516899,114.49198541666675,17.142728076923103,115.9928205128205,132.37061090909094,101.01943270440248,36.50264705882353,232.6085835616439,96.45198133333336,23.666354159592583,167.7891444444444,11.3786328413284,19.61884198473285,120.33419486552566,51.8039502538074,265.72506790123475,116.4814470588235,113.84505223880596,153.71339999999995,20.379685207100614,87.99772540983587,144.52293333333338,99.17161176470589,276.4386953757226,275.1366231939164,81.3939747191013,167.67502933333333,47.53544079696397,51.72588888888891,17.728862686567176,304.2465296703297,41.63660370370373,249.59413033707858,46.34597912813744,252.35830289855073,73.1161840531559,106.19955210843355,74.00404652278174,90.48134444444445,130.58307999999997,46.6035882783883,91.87586504854366,73.92025324675328,108.3307088737201,176.84999017496693,182.9792214285714,49.9831123809524,21.0920939393939,84.74087659279805,76.50492222222216,29.254058823529427,187.97389
14,15,276.4053892726163,169.6400677595627,321.1457555555555,101.49238243243242,152.07373679245293,66.50271571428574,162.30809685534595,84.73611592920352,54.116244015444046,44.99904772263749,185.185320212766,225.08503456790132,88.04183684210525,256.9624651851852,94.22537551020412,62.74848275862068,104.46173749999998,155.75898275862065,37.91302878254778,54.44334028776977,114.60671428571426,17.27333184713374,115.99112903225802,132.8910877419355,101.24818400000004,36.49774900000002,232.7009743589745,96.87787006369436,23.703955928853684,168.0608028169015,11.389614754098396,19.72626348684214,120.7218087058825,51.97910639781668,266.58334065934076,116.78505333333332,114.12002013422807,153.8898108108108,20.419581497797303,88.05928913738006,144.78570961538446,98.88492380952381,277.3311045662105,275.2841902542372,81.61199521531088,167.64662777777778,47.705699192734585,51.921145454545474,17.753016831683162,304.3207730310262,41.67409810126581,250.74963863912632,46.39615733041572,252.13708255813938,73.1892611111111,106.09249739478963,74.24862264808372,90.72660000000003,130.7426404255319,46.700857714285725,92.38972121212119,74.115934057971,108.67743201754384,177.22518147268374,183.3028225806452,50.26282171052633,21.20988299999995,84.98215029154557,76.78733931034492,29.38107142857143,188.71233678160908
14,16,276.73374338260635,169.59617288135595,321.6488639344258,101.70532520325203,152.07771132075473,66.72911904761904,162.2443881720429,84.98121339285716,54.18995428571432,45.10790323590809,185.4005967213114,226.00750895522387,88.15383684210524,257.31725618556675,94.37705,62.80381944444447,104.73086666666674,155.77146354679795,38.035174106364465,54.403368641114874,114.8520777777778,17.319385555555556,115.90422777777773,133.12215555555557,101.2849493506493,36.62245000000001,232.6875810810811,96.86825238095238,23.828724694708505,168.13581874999988,11.446191836734695,19.75947354497355,120.77997216828469,51.98679758854589,266.503225609756,116.56255555555556,113.72630642570282,153.70732727272727,20.462797500000026,88.12278486842105,145.0903591836733,99.12058139534889,277.48682079207896,275.47918724832226,81.67986149068327,167.7868125,47.82949420903955,52.02780133333333,17.758435714285714,305.35643205128184,41.777065306122424,251.4425268562404,46.516139650145675,252.80228095238098,73.20331851851849,105.93367931034476,74.37084982817863,90.74108405797094,130.83096590909093,46.815595031055906,92.5892012987013,74.23944444444443,108.7425511235954,177.02215314494094,183.28934210526313,50.37426284403669,21.29608950000004,85.1033901547116,76.90716804733727,29.399952380952392,189.9283404761905
14,17,276.0614203218134,169.35508800000014,321.2110322580647,101.71598181818189,152.14071333333337,66.4256404255319,162.0068421052632,84.87475253164554,54.05681703703709,44.95682252937122,185.08773076923083,226.34586666666664,87.70884358974362,257.1051913043477,94.26518518518516,62.77971455696204,104.45843673469392,155.53640287539952,37.95720898876372,54.24236697247713,114.64342857142863,17.18391290322582,115.7369863013698,133.39856666666654,101.37920795454548,36.4288537313433,232.64299999999994,96.92775680473363,23.649972010178058,168.3008862068964,11.400664367816116,19.760528348909695,120.63705261044186,51.88875930698774,266.34659156626503,116.14500294117646,113.45285283018866,153.75156382978724,20.40543305084748,87.87370126582279,145.08900000000003,99.00377200000001,276.7181040201002,275.28405166666687,81.38558843930635,167.90174000000002,47.71507335907326,51.975757407407315,17.75128888888889,305.79591437499994,41.70622093023254,250.19438818407968,46.64856052631577,253.39212173913052,73.17986567164185,105.74043868131861,74.24608163265309,90.37033918918924,130.75542653061225,46.687117857142866,92.1801987804878,74.01457567567572,108.54127142857155,177.01475641025593,183.41932666666668,50.12413087248326,21.27628318584075,84.95403335399915,76.71025401459855,29.34538461538461,189.054691089109
14,18,276.8267178490569,169.43031587301593,322.0424698630138,102.11979836065571,152.3717346534653,66.26894250000004,162.94906179775285,84.95545599999997,54.26340044444449,45.1439583464567,185.07183000000003,227.0861904761905,88.02966410256413,258.1792455555555,94.50014444444443,62.95193709677415,104.48071363636367,156.153895953757,38.050818908382055,54.355603162055274,114.90528985507248,17.20735398230091,115.96192307692309,133.58935378486058,101.45905580357139,36.37901538461537,232.91136434108535,97.40717014925367,23.669459930313575,168.9706640624999,11.415116379310351,19.804320634920636,120.82786464968173,52.027499357326434,267.1041288135593,116.33599999999998,113.96551724137936,154.17211538461535,20.4492677419355,88.22093402061859,145.5263384615385,99.42965277777779,276.9232571428571,275.80279118644063,81.60860214285707,168.45571290322573,47.80209736842101,52.09279558823528,17.753557031249997,306.3076900000001,41.7699972222222,250.98784999999972,46.84754958217273,253.63411428571428,73.25665086206901,106.03230990415351,74.52817650793664,90.71182891566265,131.06163265306122,46.71566815286617,92.6964203592814,74.28596000000002,108.75577212389398,177.50079639769433,183.63959999999994,50.17763455882348,21.353298453608257,85.22594283347159,76.92484899999998,29.330744680851065,189.64849999999996
14,19,276.3971654017876,169.16542857142858,321.6505622516555,102.20714609375,152.09482314814818,66.28535319148936,163.03775065789455,84.78482043010756,54.20658950276242,45.10482772828508,185.06062285714276,226.61809772727273,87.96271509433961,258.2045646153847,94.20368235294117,62.751071428571436,104.50093181818184,155.8869834319526,38.059701792114865,54.367189772727286,114.84340000000003,17.25156153846154,115.87558333333334,133.18754173913038,101.12491707317079,36.40050350877191,233.73626351351334,97.46226930232547,23.667572455089797,169.3833561643836,11.415801327433634,19.81693981481483,120.82451882129243,52.113890287490236,266.2722618421053,116.6026,113.87633666666669,154.37467499999997,20.457758620689674,88.31821428571426,145.41841549295768,99.41326410256411,276.8812243333332,275.7555714876034,81.6130113924051,168.30961698113205,47.70523765541729,52.088826262626256,17.80305851063831,305.79460718954283,41.81287796610168,251.71081425438558,46.712390753424565,252.29787727272733,73.09217857142843,105.89812269938635,74.54182826086964,90.76530322580646,130.90398214285716,46.67778662420378,92.85522947368416,74.25189154929582,108.60234812834219,177.36327944297068,183.62020000000004,50.06903617021274,21.444624901185843,85.10967497850382,76.8043979729729,29.297666666666675,189.50268999999997
14,20,276.4565918404026,168.1178645985401,321.1026217821781,102.0466644067797,152.0087735483872,65.93493595505619,162.9110028571429,84.75182452830192,54.16011881918815,45.07500617848976,185.2320366666666,225.93548823529412,87.869520754717,258.014543902439,94.3748170731707,62.75041287878789,104.32363333333333,155.52609702970315,38.05236393805327,54.24945924369738,114.66851851851852,17.200947200000034,115.6753846153846,132.8182662420383,101.03483119266063,36.30542127659574,234.0603712328769,97.42415585585591,23.69012110091745,169.6591556451613,11.404663461538473,19.764052261306496,120.7105454741379,52.09068883465496,266.3300331168829,116.25214285714286,113.78222222222222,154.59529411764706,20.405731182795734,88.2897295081967,145.56534809160308,99.21709459459458,276.2635919642859,275.8326776859505,81.59668912133901,168.17922571428568,47.56156902985074,52.01798727272728,17.797432786885228,305.0339741666664,41.821548543689325,252.09205843270897,46.71125539714873,253.59716261682237,72.95425098039219,105.55079695121925,74.507875596817,90.4264755102041,130.68509090909086,46.65825202702707,92.5419707142856,73.97351153846152,108.30993238636368,177.28500799457973,183.5556896551724,50.06187281553401,21.512268719211924,84.99761165829109,76.83758769230768,29.287499999999998,189.18079999999998
14,21,274.72775474692287,168.0217718309861,320.3172719594597,101.84054999999995,151.95485958702056,65.8783673913044,162.71471547619052,84.65898659003825,54.06010836653381,44.98865058724825,184.8318770833334,225.91926052631572,87.51182456140344,256.7697555066082,93.88718888888889,62.57166666666666,104.0740290909091,155.0847220543808,37.98025964912281,54.09523919999998,114.96324929577463,17.139160000000007,115.52054893617021,132.66912251815998,101.02968675213666,36.15084123711338,233.7634783185838,97.18730191082798,23.638611486486514,169.55731010830343,11.360590308370039,19.723564039408846,120.49339078651668,51.966094300083824,265.5755878205128,116.0040740740741,113.83718591549304,153.93052173913043,20.406407894736848,88.07074019607845,145.2673150537634,99.16071250000003,276.0303391891892,274.46911719745236,81.44632889518412,167.98144050632916,47.37551527165945,52.02285502183415,17.777664444444436,304.55337568627465,41.691384803921565,250.56908472775646,46.67446636155595,254.4692462121213,72.86526687898082,105.09948181818186,74.28186920731706,90.22199117647061,130.53481538461534,46.56035879396986,92.3661904306221,73.64991219512197,108.04228584070808,176.79041073369572,183.5133692307692,49.697192537313406,21.490358649788952,84.75779469387781,76.5911098445595,29.23644444444446,188.80928333333335
14,22,273.7655819898823,167.506895031056,319.3468289592761,101.72978249999997,151.39129766763867,65.93899428571429,161.94037710280352,84.39593483146066,53.94642679999998,44.78303569482273,184.11524891304342,225.3254311475412,87.363687012987,255.53770720720695,93.69738461538464,62.33976160000001,103.76204210526322,154.67748375,37.80678416257866,53.96993274647885,114.80792452830183,17.037259027777786,115.27270350877185,132.45071923076924,100.97150411764699,35.99947722772277,232.854468292683,96.86703586956527,23.606301916376225,169.27757662337683,11.319663598326331,19.68764631578947,120.33622837127862,51.77965081218335,264.8588451851852,115.25500416666667,113.50609797979814,153.63604444444445,20.324081196581208,87.89884943820225,144.87619999999998,98.84172833333334,275.6291013888892,273.2997075156574,81.26125953079175,167.6497023809524,47.12774982332153,51.97793446475195,17.71023684210529,304.01323999999994,41.59688521126758,249.92501314496317,46.52886448911221,253.0282413793103,72.66231761658032,104.7738823408624,74.08624741379323,90.10006849315066,130.21791246290746,46.47510163934422,91.93173771929824,73.37701282051279,107.74650866425992,176.35866381578927,183.38127659574468,49.46396830985908,21.415689964157743,84.46334294478542,76.48465887850473,29.12527777777778,187.98771538461537
14,23,274.40234957142826,167.85070454545456,319.69197203389854,101.995375,151.56394065420565,66.36428571428597,161.84064519774014,84.6392537313432,54.08611376146795,45.00099593432389,183.78740689655174,226.1509166666667,87.64201754385965,256.101616489362,93.6615,62.56361445783132,103.71015486725665,154.84529813953498,37.954070484122965,54.04575590909105,115.08098484848483,17.00877535545021,115.30479797979788,132.64821217391304,101.32066461538457,36.13071830985915,233.12839080459764,96.94999202898559,23.676199999999948,169.498221908128,11.343026315789432,19.736749748743733,120.58609450317104,51.918260230547745,265.06520175438607,115.48539999999998,113.71423863636355,153.79646315789472,20.39081909090913,88.21010357142858,145.30153333333323,99.01065151515154,276.3861728070176,273.99807117903947,81.39913894736846,167.74798888888887,47.209337993420874,52.14699622641505,17.717182456140314,304.28609641577054,41.66126373626374,250.21823180076626,46.56502150170645,252.9451813953486,72.8697008196721,105.15579174311924,74.24238937823834,90.30210571428573,130.28266372549007,46.57094333333336,92.2309735632184,73.67259615384614,108.05916989795912,177.15696107660366,183.8138709677419,49.6471741935484,21.36786363636364,84.5902355509359,76.67072666666657,29.17662173913042,188.29835897435896
14,24,273.8294764333577,167.66928000000001,318.53045045871585,101.80158085106387,151.44652787610607,66.27453636363634,161.62773616236146,84.55706976744186,53.98452996941894,44.95490095658579,183.36101764705882,225.6203846153846,87.48241067961158,255.63594305555546,93.49981666666667,62.48387894736841,103.4084681318681,154.3520070652173,37.897356516854025,53.95579207920799,114.83645694444444,16.92458888888889,114.99071428571433,132.52494999999996,101.01866441441446,36.11220845070424,232.51345679012346,96.48854777777773,23.612876573426586,169.09097964601767,11.33465882352939,19.731143893129683,120.46227808471463,51.82645877729264,264.4127546666667,115.34177857142855,113.43797500000002,153.54698000000002,20.365689898989864,88.09222500000003,145.06325744680845,99.10792594936726,275.7081582677163,273.4966441471571,81.28297614213201,167.56942826086953,47.170978635547485,52.074479220779246,17.67454528301889,303.2761671874999,41.65482834645671,249.74084124203821,46.43806060100166,251.87486388888885,72.81975868263474,105.21102766570597,74.06475518867933,90.21792777777776,129.78949861111107,46.523177647058795,92.30767159090914,73.54352823529415,107.93695714285714,176.98453641618534,183.71406052631573,49.47300559999992,21.33372499999999,84.43130151785714,76.53918761904761,29.088151515151516,187.46254727272733
14,25,273.22304493569163,167.3547433734941,318.3048518292683,101.73209062499994,151.29553281249986,66.1193090909091,161.24882727272734,84.55794262295086,54.025741513761446,44.88354021739134,183.15005999999997,225.1272326732674,87.37024000000001,255.2181012048193,93.51330000000002,62.43880681818178,103.32085519480506,154.38684201954402,37.89104584527298,53.92573749999997,114.54413571428579,16.913442666666686,114.86415492957748,132.33572955974856,100.97864760147597,36.07858208955221,232.18680879999994,96.21028333333336,23.58493370786523,168.4313753246753,11.303885501858737,19.67637503292178,120.29488038461545,51.76080339622623,264.10779480519477,115.07173913043476,113.4335875,153.3176,20.34123883495143,88.0491695652174,144.9810238095238,99.10974647887322,276.04267216494856,272.5784445482867,81.22792523364487,167.37561874999997,47.1068505194805,52.03536328125005,17.649842441860482,303.3229687116567,41.60275866666666,249.59754526112096,46.31883698630147,250.9555,72.59175689655167,105.18328459657717,73.90967904191615,90.1461759036145,129.73797419354838,46.50530166666668,92.12404025974023,73.57986904761904,107.88028321167883,176.6535349889621,183.3193666666667,49.46980979020976,21.283072067039132,84.19162233009708,76.3443748743719,29.019666666666666,187.1805794117647
14,26,273.84178478664205,167.30297184466016,318.56738628571424,101.9236537634409,151.24306849315073,66.24474358974356,161.46764195804198,84.65524999999998,54.08634235668784,44.8493849514563,183.48701250000002,225.910773809524,87.50792115384617,255.44298727272724,93.59201388888891,62.5442417910447,103.5121317460317,154.3830028391171,38.02681161934779,54.05134568527927,114.5422125,16.924083387622144,114.8402323076923,132.50669400000007,101.09099494163426,36.14400333333333,231.56252399999985,96.16732967032972,23.668446700507598,168.08598846153836,11.310261428571406,19.725096825396847,120.43511856617621,51.856348217757485,264.03457472527475,115.00150000000001,113.67722638888891,153.5001924242425,20.36398666666671,88.27337974683539,145.1951272727273,99.26040689655174,276.5701054421766,272.37669911347524,81.38585031446547,167.49049591836734,47.137278133704655,52.14892150537635,17.657953174603204,302.97454293478256,41.651326530612266,249.64546234887726,46.30060017391308,251.15298906250007,72.66994285714286,105.17541253263724,73.93516684684695,90.24827586206898,129.7449186046511,46.62934645161292,92.04982662337659,73.85069873417721,108.10382931034474,176.88911832627272,183.23682926829264,49.626425,21.2831784431138,84.27643231357543,76.52030066666666,29.069335820895496,187.66367741935488
14,27,274.77974532527645,167.79227043478267,319.33857671232886,102.05584825870649,151.51373536585385,66.39378484848484,161.53294880000007,84.82558571428574,54.29345020746897,45.010401356238546,183.97785384615386,226.5244315789474,87.70555714285713,256.09380176678377,93.71777142857142,62.63956079999998,103.89972222222215,154.40051130137047,38.181079198842,54.080627659574475,114.98568807339443,16.924076328502412,115.17901025641025,132.52621401273893,101.20537419354832,36.37186226415097,232.0948751131221,96.22411754385955,23.714996864111487,167.86853398058255,11.358070588235298,19.76996010498696,120.70859168110933,51.93680373324772,264.770328169014,115.2201,113.8082681818182,153.69604999999999,20.424622807017535,88.50069761904759,145.90867866666676,99.5924862068966,276.89070808510616,272.2129570972891,81.59981538461531,168.04686666666672,47.22932003816792,52.2309333333334,17.638290420899835,303.78363706896556,41.81208500000001,250.30684446337304,46.396698697539826,251.97639411764703,72.87097849462361,105.31846494623645,73.95203792000001,90.377112,130.00594809160322,46.75785166666672,92.20258163265302,73.92912580645162,108.30691423220958,176.8759977229601,183.64581923076923,49.7328664670659,21.297921052631573,84.45844014989271,76.62421116504862,29.164258333333336,188.05791428571433
